traffic_mean,traffic_std,packet_rate,packet_variance,active_hosts,traffic_entropy,label,AI_MSE,AI_Prediction,Result,Distance_From_Threshold
-63.5,10.114,1.6,102.286,8,3.278,0,0.014558843747730539,0,Đúng,-0.09050615625226946
-64.444,7.248,1.8,52.528,9,3.377,0,0.003741339709299173,0,Đúng,-0.10132366029070083
-66.2,4.55,1.0,20.7,5,3.306,0,0.007904335419669692,0,Đúng,-0.09716066458033032
-62.571,6.876,1.4,47.286,7,3.302,0,0.0028442777683359475,0,Đúng,-0.10222072223166406
-62.083,8.361,2.4,69.902,12,3.417,0,0.00016881626834742695,0,Đúng,-0.10489618373165258
-62.4,8.325,1.0,69.3,5,3.242,0,0.010263239000548334,0,Đúng,-0.09480176099945167
-58.5,7.287,1.2,53.1,6,3.466,0,0.0032658390336797547,0,Đúng,-0.10179916096632025
-64.778,8.497,1.8,72.194,9,3.443,0,0.0008408973899211662,0,Đúng,-0.10422410261007883
-63.231,8.308,2.6,69.026,13,3.358,0,0.0019240549059327018,0,Đúng,-0.10314094509406731
-33.8,4.584,4.0,21.011,20,3.391,1,0.1408315695190329,1,Đúng,0.035766569519032884
-64.467,6.599,3.0,43.552,15,3.466,0,0.008066315759847233,0,Đúng,-0.09699868424015277
-65.4,7.797,1.0,60.8,5,3.301,0,0.0056254690459356,0,Đúng,-0.09943953095406441
-65.727,7.837,2.2,61.418,11,3.416,0,0.0019875595836655615,0,Đúng,-0.10307744041633445
-60.4,7.501,2.0,56.267,10,3.336,0,0.002057628393597782,0,Đúng,-0.10300737160640222
-64.364,6.233,2.2,38.855,11,3.269,0,0.003926798066620479,0,Đúng,-0.10113820193337952
-57.333,5.788,1.8,33.5,9,3.526,0,0.00670247292817396,0,Đúng,-0.09836252707182605
-64.143,7.244,1.4,52.476,7,3.389,0,0.001543933050669203,0,Đúng,-0.1035210669493308
-65.571,7.913,1.4,62.619,7,3.263,0,0.00605859398605539,0,Đúng,-0.09900640601394461
-61.273,6.482,2.2,42.018,11,3.394,0,0.0008593615569739678,0,Đúng,-0.10420563844302604
-65.083,5.68,2.4,32.265,12,3.451,0,0.009047751628047973,0,Đúng,-0.09601724837195204
-58.222,4.842,1.8,23.444,9,3.376,0,0.0027541869507173365,0,Đúng,-0.10231081304928268
-60.167,9.538,1.2,90.967,6,3.562,0,0.016053991793443648,0,Đúng,-0.08901100820655636
-63.143,8.245,2.8,67.978,14,3.294,0,0.0010509639477548837,0,Đúng,-0.10401403605224512
-62.667,7.416,1.8,55.0,9,3.263,0,0.0010595528660982815,0,Đúng,-0.10400544713390172
-37.241,4.339,10.8,18.828,54,3.27,1,1.2750266887610342,1,Đúng,1.1699616887610342
-57.9,7.923,2.0,62.767,10,3.379,0,0.004033814462073358,0,Đúng,-0.10103118553792664
-63.333,8.185,1.8,67.0,9,3.439,0,0.0004167008521274176,0,Đúng,-0.10464829914787259
-66.067,7.896,3.0,62.352,15,3.4,0,0.005174327030787816,0,Đúng,-0.0998906729692122
-62.0,8.19,2.8,67.077,14,3.466,0,0.0027088596876424444,0,Đúng,-0.10235614031235755
-65.333,8.261,2.4,68.242,12,3.388,0,0.0009001314779418999,0,Đúng,-0.1041648685220581
-62.083,8.501,2.4,72.265,12,3.404,0,0.0005102336466627085,0,Đúng,-0.1045547663533373
-62.308,9.411,2.6,88.564,13,3.252,0,0.006703880721180833,0,Đúng,-0.09836111927881917
-63.5,6.446,2.4,41.545,12,3.402,0,0.0009870573562899873,0,Đúng,-0.10407794264371002
-64.7,7.587,2.0,57.567,10,3.366,0,0.0013023759837370288,0,Đúng,-0.10376262401626297
-63.0,5.0,1.0,25.0,5,3.509,0,0.002974756226309432,0,Đúng,-0.10209024377369057
-66.0,6.714,2.8,45.077,14,3.402,0,0.003843048585559983,0,Đúng,-0.10122195141444003
-62.786,7.35,2.8,54.027,14,3.394,0,0.0006040839219656311,0,Đúng,-0.10446091607803437
-61.6,7.772,3.0,60.4,15,3.389,0,0.0027147761663808227,0,Đúng,-0.10235022383361918
-61.0,5.878,2.4,34.545,12,3.417,0,0.002607781083181717,0,Đúng,-0.10245721891681829
-62.462,9.052,2.6,81.936,13,3.346,0,0.002440469752793576,0,Đúng,-0.10262453024720643
-36.584,4.697,15.4,22.062,77,3.294,1,3.572687525466135,1,Đúng,3.467622525466135
-65.0,5.831,1.2,34.0,6,3.343,0,0.003920539414362979,0,Đúng,-0.10114446058563703
-60.0,7.925,1.2,62.8,6,3.322,0,0.001934233869671502,0,Đúng,-0.10313076613032851
-67.833,5.115,1.2,26.167,6,3.321,0,0.00691918347471034,0,Đúng,-0.09814581652528967
-61.4,7.405,3.0,54.829,15,3.471,0,0.00553631184283918,0,Đúng,-0.09952868815716083
-62.857,6.362,1.4,40.476,7,3.372,0,0.0015016677284815287,0,Đúng,-0.10356333227151848
-59.333,6.358,2.4,40.424,12,3.46,0,0.004437291086058293,0,Đúng,-0.10062770891394171
-59.867,7.652,3.0,58.552,15,3.395,0,0.00024325755157861634,0,Đúng,-0.10482174244842139
-63.846,6.466,2.6,41.808,13,3.461,0,0.007871496798785725,0,Đúng,-0.09719350320121428
-59.769,7.224,2.6,52.192,13,3.367,0,0.001856986196948709,0,Đúng,-0.1032080138030513
-63.273,8.923,2.2,79.618,11,3.432,0,0.002041349808646734,0,Đúng,-0.10302365019135327
-61.625,8.501,1.6,72.268,8,3.393,0,0.0006925089233205517,0,Đúng,-0.10437249107667945
-62.571,7.968,2.8,63.495,14,3.376,0,0.0009251688283746538,0,Đúng,-0.10413983117162535
-62.6,8.475,2.0,71.822,10,3.365,0,0.0028151886172102865,0,Đúng,-0.10224981138278971
-59.3,9.569,2.0,91.567,10,3.439,0,0.011702482024872644,0,Đúng,-0.09336251797512736
-63.923,8.19,2.6,67.077,13,3.392,0,0.00030173934658455753,0,Đúng,-0.10476326065341544
-60.071,5.731,2.8,32.841,14,3.328,1,0.008276849068937654,0,Sai,-0.09678815093106236
-64.0,7.524,2.8,56.615,14,3.349,0,0.001476868979141827,0,Đúng,-0.10358813102085818
-62.333,8.338,2.4,69.515,12,3.414,0,0.00017582893517254603,0,Đúng,-0.10488917106482747
-61.733,7.459,3.0,55.638,15,3.441,0,0.0066862459150762036,0,Đúng,-0.0983787540849238
-60.2,6.167,3.0,38.029,15,3.43,0,0.0041476832800681086,0,Đúng,-0.1009173167199319
-60.467,6.917,3.0,47.838,15,3.359,0,0.002459175946874104,0,Đúng,-0.1026058240531259
-61.286,7.194,2.8,51.758,14,3.402,0,0.0007318606597130771,0,Đúng,-0.10433313934028693
-57.286,4.811,2.8,23.143,14,3.341,0,0.017193021966214125,0,Đúng,-0.08787197803378588
-63.462,6.827,2.6,46.603,13,3.38,0,0.00020595035194248743,0,Đúng,-0.10485904964805752
-61.308,7.532,2.6,56.731,13,3.392,0,0.0006179774779597083,0,Đúng,-0.1044470225220403
-59.1,9.036,2.0,81.656,10,3.361,0,0.005882383976761686,0,Đúng,-0.09918261602323832
-59.462,7.299,2.6,53.269,13,3.356,0,0.002469849617536298,0,Đúng,-0.10259515038246371
-61.857,7.135,2.8,50.901,14,3.431,0,0.002530472766355402,0,Đúng,-0.1025345272336446
-62.455,9.278,2.2,86.073,11,3.299,0,0.0034005201582639594,0,Đúng,-0.10166447984173604
-61.833,9.988,1.2,99.767,6,3.414,0,0.004629048369570923,0,Đúng,-0.10043595163042908
-64.0,7.681,1.8,59.0,9,3.337,0,0.0005532147887772173,0,Đúng,-0.10451178521122279
-64.2,8.121,2.0,65.956,10,3.404,0,0.00227289918307043,0,Đúng,-0.10279210081692958
-61.6,7.925,1.0,62.8,5,3.364,0,0.0011540912615127634,0,Đúng,-0.10391090873848724
-59.214,5.632,2.8,31.72,14,3.418,0,0.008359455771822165,0,Đúng,-0.09670554422817784
-36.772,4.827,18.4,23.299,92,3.28,1,5.919652059323885,1,Đúng,5.814587059323885
-62.769,7.854,2.6,61.692,13,3.368,0,0.0003277040007256058,0,Đúng,-0.1047372959992744
-64.0,7.483,1.4,56.0,7,3.284,0,0.0032275954302473414,0,Đúng,-0.10183740456975267
-60.333,8.914,1.2,79.467,6,3.315,0,0.0019395708645001993,0,Đúng,-0.10312542913549981
-63.727,6.635,2.2,44.018,11,3.444,0,0.003290123489779745,0,Đúng,-0.10177487651022026
-37.524,4.247,16.8,18.036,84,3.271,1,4.664564860502517,1,Đúng,4.559499860502517
-62.231,6.166,2.6,38.026,13,3.372,1,0.000987518537305503,0,Sai,-0.10407748146269451
-62.133,8.935,3.0,79.838,15,3.311,0,0.004720651320122934,0,Đúng,-0.10034434867987707
-60.778,8.729,1.8,76.194,9,3.342,0,0.0017036024144658065,0,Đúng,-0.1033613975855342
-61.067,7.005,3.0,49.067,15,3.368,0,0.0022059289072110214,0,Đúng,-0.10285907109278898
-56.5,3.619,1.2,13.1,6,3.366,0,0.01195737850649336,0,Đúng,-0.09310762149350664
-67.111,7.474,1.8,55.861,9,3.424,0,0.0036051581245740033,0,Đúng,-0.101459841875426
-63.417,8.317,2.4,69.174,12,3.414,0,0.0005249955806287848,0,Đúng,-0.10454000441937122
-59.8,10.826,1.0,117.2,5,3.398,0,0.008098357378290807,0,Đúng,-0.0969666426217092
-62.909,8.712,2.2,75.891,11,3.368,0,0.00219631472113147,0,Đúng,-0.10286868527886854
-62.667,8.311,1.2,69.067,6,3.414,0,0.0017328709176591232,0,Đúng,-0.10333212908234088
-65.8,5.586,1.0,31.2,5,3.337,0,0.005015058795156541,0,Đúng,-0.10004994120484346
-62.333,7.314,1.8,53.5,9,3.281,0,0.000839657032795898,0,Đúng,-0.10422534296720411
-32.818,4.813,2.2,23.164,11,3.408,1,0.16156694429335405,1,Đúng,0.05650194429335405
-61.8,9.088,3.0,82.6,15,3.39,0,0.00639552358908495,0,Đúng,-0.09866947641091506
-65.6,8.113,2.0,65.822,10,3.405,0,0.0028635858511033667,0,Đúng,-0.10220141414889664
-63.143,6.666,2.8,44.44,14,3.387,0,0.0008817875567839723,0,Đúng,-0.10418321244321603
-59.0,6.676,1.6,44.571,8,3.355,0,0.0017185916758664167,0,Đúng,-0.1033464083241336
-54.333,2.582,1.2,6.667,6,3.44,0,0.03403596202527081,0,Đúng,-0.0710290379747292
-56.0,4.733,1.2,22.4,6,3.297,0,0.006029339168701111,0,Đúng,-0.09903566083129889
-63.846,8.375,2.6,70.141,13,3.45,0,0.0017866255801203233,0,Đúng,-0.10327837441987968
-62.8,8.257,3.0,68.171,15,3.429,0,0.0016612596752722825,0,Đúng,-0.10340374032472772
-65.333,6.439,1.2,41.467,6,3.415,0,0.0031309345491748967,0,Đúng,-0.1019340654508251
-67.167,5.115,1.2,26.167,6,3.443,0,0.0057766359386596565,0,Đúng,-0.09928836406134035
-61.444,5.721,3.6,32.732,18,3.395,1,0.01719266898937609,0,Sai,-0.08787233101062392
-59.571,3.952,1.4,15.619,7,3.455,0,0.005144502922737377,0,Đúng,-0.09992049707726262
-61.5,7.976,2.0,63.611,10,3.467,0,0.0013496381183238434,0,Đúng,-0.10371536188167617
-61.8,10.45,1.0,109.2,5,3.308,0,0.0074688081705470005,0,Đúng,-0.097596191829453
-65.667,8.732,2.4,76.242,12,3.428,0,0.0019489207647227383,0,Đúng,-0.10311607923527727
-61.556,7.418,1.8,55.028,9,3.39,0,0.0006846726493070272,0,Đúng,-0.10438032735069298
-60.125,8.459,1.6,71.554,8,3.355,0,0.0007679833947226681,0,Đúng,-0.10429701660527733
-61.875,5.668,1.6,32.125,8,3.407,0,0.0014008234864474898,0,Đúng,-0.10366417651355252
-61.25,8.137,2.4,66.205,12,3.394,0,0.0012280044230572043,0,Đúng,-0.1038369955769428
-58.8,6.989,2.0,48.844,10,3.373,0,0.0018900848224324184,0,Đúng,-0.10317491517756759
-62.875,7.736,1.6,59.839,8,3.516,0,0.0011149192671274018,0,Đúng,-0.10395008073287261
-66.231,6.99,2.6,48.859,13,3.368,0,0.005171471184520371,0,Đúng,-0.09989352881547964
-62.091,6.236,2.2,38.891,11,3.432,0,0.0008550387252442686,0,Đúng,-0.10420996127475574
-63.222,8.657,1.8,74.944,9,3.395,0,0.0017183434105798431,0,Đúng,-0.10334665658942016
-65.0,10.654,1.0,113.5,5,3.242,0,0.026526554422899414,0,Đúng,-0.07853844557710059
-64.727,6.695,2.2,44.818,11,3.404,0,0.0026360289701094232,0,Đúng,-0.10242897102989058
-59.5,7.065,2.4,49.909,12,3.488,0,0.007839914389146376,0,Đúng,-0.09722508561085363
-62.0,7.703,2.6,59.333,13,3.518,0,0.008997711101831929,0,Đúng,-0.09606728889816808
-61.0,4.887,3.6,23.882,18,3.409,1,0.014588201722022258,0,Sai,-0.09047679827797775
-63.0,8.756,1.4,76.667,7,3.391,0,0.0008679493382662325,0,Đúng,-0.10419705066173378
-60.364,7.685,2.2,59.055,11,3.459,0,0.0035848809273949255,0,Đúng,-0.10148011907260508
-38.271,4.604,11.8,21.201,59,3.277,1,1.6598900674343693,1,Đúng,1.5548250674343693
-61.125,10.006,1.6,100.125,8,3.445,0,0.005004511861950444,0,Đúng,-0.10006048813804956
-57.727,6.436,2.2,41.418,11,3.35,0,0.0033356391212474843,0,Đúng,-0.10172936087875252
-57.727,6.482,2.2,42.018,11,3.322,0,0.0037418579924521473,0,Đúng,-0.10132314200754786
-64.889,8.298,1.8,68.861,9,3.407,0,0.001918140223047685,0,Đúng,-0.10314685977695232
-61.8,7.193,2.0,51.733,10,3.333,0,0.0008707709565234006,0,Đúng,-0.10419422904347661
-61.167,7.408,2.4,54.879,12,3.414,0,0.0010675310185620246,0,Đúng,-0.10399746898143798
-36.424,4.099,13.2,16.802,66,3.292,1,2.270360403519781,1,Đúng,2.1652954035197807
-61.364,7.941,2.2,63.055,11,3.31,0,0.0008995045355543002,0,Đúng,-0.1041654954644457
-62.0,7.168,2.8,51.385,14,3.352,0,0.0012358217915942333,0,Đúng,-0.10382917820840577
-61.917,8.681,2.4,75.356,12,3.331,0,0.00126951338199358,0,Đúng,-0.10379548661800643
-67.833,8.75,1.2,76.567,6,3.46,0,0.002880535767205918,0,Đúng,-0.10218446423279409
-62.2,8.011,3.0,64.171,15,3.469,0,0.004067665549344838,0,Đúng,-0.10099733445065517
-65.818,7.6,2.2,57.764,11,3.394,0,0.00343861737904254,0,Đúng,-0.10162638262095747
-59.917,6.487,2.4,42.083,12,3.377,0,0.0023572225790227616,0,Đúng,-0.10270777742097724
-66.182,6.853,2.2,46.964,11,3.363,0,0.0031033646150448227,0,Đúng,-0.10196163538495519
-61.091,7.622,2.2,58.091,11,3.391,0,0.0005736902567603238,0,Đúng,-0.10449130974323968
-62.25,10.195,1.6,103.929,8,3.407,0,0.004695230088546742,0,Đúng,-0.10036976991145326
-60.231,7.563,2.6,57.192,13,3.422,0,0.0019031655094335666,0,Đúng,-0.10316183449056644
-64.333,7.984,1.8,63.75,9,3.357,0,0.001153536993924787,0,Đúng,-0.10391146300607522
-66.8,6.472,3.0,41.886,15,3.39,0,0.006578274489009703,0,Đúng,-0.0984867255109903
-56.286,6.993,1.4,48.905,7,3.411,0,0.005374172022713953,0,Đúng,-0.09969082797728605
-64.875,8.643,1.6,74.696,8,3.409,0,0.002059040385220082,0,Đúng,-0.10300595961477993
-64.5,7.678,2.0,58.944,10,3.464,0,0.0008096294980908195,0,Đúng,-0.10425537050190918
-65.2,4.147,1.0,17.2,5,3.45,0,0.008195117983457506,0,Đúng,-0.0968698820165425
-62.429,6.98,2.8,48.725,14,3.41,0,0.0016013915448146662,0,Đúng,-0.10346360845518535
-60.0,8.544,1.0,73.0,5,3.333,0,0.0033661127592440735,0,Đúng,-0.10169888724075593
-33.368,4.437,3.8,19.69,19,3.433,1,0.13270955430947212,1,Đúng,0.027644554309472116
-63.833,8.778,2.4,77.061,12,3.326,0,0.0020174847075995887,0,Đúng,-0.10304751529240042
-56.167,5.565,1.2,30.967,6,3.297,0,0.008091089080630477,0,Đúng,-0.09697391091936952
-57.067,4.698,3.0,22.067,15,3.316,0,0.02002155943545835,0,Đúng,-0.08504344056454166
-62.231,7.178,2.6,51.526,13,3.393,0,0.0003762648399049763,0,Đúng,-0.10468873516009503
-60.5,8.864,1.6,78.571,8,3.428,0,0.004003726840598521,0,Đúng,-0.10106127315940149
-64.0,6.969,1.6,48.571,8,3.391,0,0.0007857732090280695,0,Đúng,-0.10427922679097193
-64.083,7.786,2.4,60.629,12,3.463,0,0.0048551632509784655,0,Đúng,-0.10020983674902154
-59.556,6.187,1.8,38.278,9,3.344,0,0.0010780061933956585,0,Đúng,-0.10398699380660435
-64.0,7.106,2.6,50.5,13,3.371,0,0.00014675918515035048,0,Đúng,-0.10491824081484966
-62.9,8.399,2.0,70.544,10,3.333,0,0.00028665386399595464,0,Đúng,-0.10477834613600405
-60.2,6.812,2.0,46.4,10,3.335,0,0.0007712358128692332,0,Đúng,-0.10429376418713077
-62.3,8.957,2.0,80.233,10,3.374,0,0.00287343274196658,0,Đúng,-0.10219156725803343
-62.0,6.949,1.6,48.286,8,3.39,0,0.00046883853165316346,0,Đúng,-0.10459616146834684
-60.385,7.489,2.6,56.09,13,3.381,0,0.0008514785894720893,0,Đúng,-0.10421352141052792
-61.889,6.772,1.8,45.861,9,3.456,0,0.0012266610955327416,0,Đúng,-0.10383833890446727
-61.4,5.667,3.0,32.114,15,3.4,1,0.0036033600169260473,0,Sai,-0.10146163998307396
-60.667,7.339,1.2,53.867,6,3.373,0,0.0005001282618535774,0,Đúng,-0.10456487173814642
-60.571,6.824,2.8,46.571,14,3.447,0,0.0030093510901896543,0,Đúng,-0.10205564890981035
-61.0,7.933,3.2,62.933,16,3.353,1,0.007938793363922237,0,Sai,-0.09712620663607777
-66.667,6.154,1.2,37.867,6,3.368,0,0.0035136236144667657,0,Đúng,-0.10155137638553324
-37.016,4.521,12.4,20.442,62,3.31,1,1.8694446474879467,1,Đúng,1.7643796474879467
-37.758,4.325,13.2,18.71,66,3.307,1,2.314433794042491,1,Đúng,2.209368794042491
-62.308,6.408,2.6,41.064,13,3.402,0,0.0011622764076043707,0,Đúng,-0.10390272359239563
-65.667,7.907,3.0,62.524,15,3.341,0,0.008729433242805019,0,Đúng,-0.09633556675719498
-61.5,7.388,2.8,54.577,14,3.348,0,0.0012190244551507957,0,Đúng,-0.10384597554484921
-65.333,9.668,1.2,93.467,6,3.417,0,0.0056776699030029396,0,Đúng,-0.09938733009699707
-63.143,8.17,2.8,66.747,14,3.412,0,0.00043689254237425784,0,Đúng,-0.10462810745762574
-60.909,8.549,2.2,73.091,11,3.433,0,0.0015418450722804393,0,Đúng,-0.10352315492771956
-59.0,8.438,1.2,71.2,6,3.367,0,0.004904822356944427,0,Đúng,-0.10016017764305558
-65.0,7.663,2.4,58.727,12,3.399,0,0.0007832476750721578,0,Đúng,-0.10428175232492785
-65.4,6.107,1.0,37.3,5,3.366,0,0.003638774885317706,0,Đúng,-0.1014262251146823
-58.556,7.828,1.8,61.278,9,3.407,0,0.0018559715700770703,0,Đúng,-0.10320902842992294
-58.875,8.983,1.6,80.696,8,3.36,0,0.006532046221323133,0,Đúng,-0.09853295377867688
-64.143,8.572,1.4,73.476,7,3.376,0,0.000575253106044624,0,Đúng,-0.10448974689395538
-56.222,4.738,1.8,22.444,9,3.311,0,0.007910912015319295,0,Đúng,-0.09715408798468071
-38.125,4.346,19.2,18.889,96,3.348,1,6.539302781314347,1,Đúng,6.434237781314347
-59.846,8.503,2.6,72.308,13,3.313,0,0.0029923295160682044,0,Đúng,-0.1020726704839318
-62.769,6.796,2.6,46.192,13,3.381,0,0.0004574048820501487,0,Đúng,-0.10460759511794986
-60.0,6.263,2.8,39.231,14,3.437,1,0.004362099633595084,0,Sai,-0.10070290036640492
-63.867,7.039,3.0,49.552,15,3.41,0,0.0034528205580044544,0,Đúng,-0.10161217944199555
-64.667,8.914,1.2,79.467,6,3.392,0,0.0016161694045315356,0,Đúng,-0.10344883059546847
-60.5,6.416,2.0,41.167,10,3.359,0,0.000449445384086341,0,Đúng,-0.10461555461591367
-60.167,8.035,1.2,64.567,6,3.412,0,0.00254895744671444,0,Đúng,-0.10251604255328557
-58.8,6.221,1.0,38.7,5,3.331,0,0.002005228152996083,0,Đúng,-0.10305977184700392
-58.267,6.307,3.0,39.781,15,3.356,1,0.006047736645027437,0,Sai,-0.09901726335497257
-66.6,2.066,2.0,4.267,10,3.332,0,0.06878144877873398,0,Đúng,-0.03628355122126603
-60.75,7.921,2.4,62.75,12,3.322,0,0.0023000203872143594,0,Đúng,-0.10276497961278565
-64.6,5.04,3.0,25.4,15,3.355,0,0.004042350900141146,0,Đúng,-0.10102264909985886
-59.0,8.016,1.8,64.25,9,3.422,1,0.0016666259605101217,0,Sai,-0.10339837403948988
-58.667,5.831,1.8,34.0,9,3.425,0,0.0028649417158537597,0,Đúng,-0.10220005828414624
-58.8,6.989,2.0,48.844,10,3.402,0,0.0013359614090011909,0,Đúng,-0.10372903859099881
-58.143,5.336,1.4,28.476,7,3.309,0,0.0029268098015526405,0,Đúng,-0.10213819019844736
-63.167,7.918,2.4,62.697,12,3.442,0,0.0024090580503543083,0,Đúng,-0.1026559419496457
-56.0,7.113,2.2,50.6,11,3.351,0,0.0034835714928257325,0,Đúng,-0.10158142850717428
-62.2,12.029,1.0,144.7,5,3.505,0,0.03409739656720654,0,Đúng,-0.07096760343279346
-66.222,5.31,1.8,28.194,9,3.39,0,0.00299267931121203,0,Đúng,-0.10207232068878798
-59.2,8.291,3.0,68.743,15,3.371,0,0.005849088156740232,0,Đúng,-0.09921591184325977
-62.667,8.805,3.0,77.524,15,3.413,0,0.0031368600694111006,0,Đúng,-0.1019281399305889
-58.533,7.772,3.0,60.41,15,3.374,0,0.0020175686859235215,0,Đúng,-0.10304743131407648
-62.0,7.597,1.6,57.714,8,3.334,0,0.0006900540545061485,0,Đúng,-0.10437494594549386
-59.9,8.006,2.0,64.1,10,3.344,0,0.0010826869038105065,0,Đúng,-0.1039823130961895
-60.545,7.216,2.2,52.073,11,3.458,0,0.00290667807534698,0,Đúng,-0.10215832192465303
-63.0,7.537,2.2,56.8,11,3.39,0,0.0013261282587496825,0,Đúng,-0.10373887174125032
-59.077,8.015,2.6,64.244,13,3.371,0,0.0023772241335973253,0,Đúng,-0.10268777586640268
-30.053,4.365,3.8,19.053,19,3.364,1,0.19333189390323616,1,Đúng,0.08826689390323615
-64.444,6.984,1.8,48.778,9,3.375,0,0.002838182919722671,0,Đúng,-0.10222681708027734
-64.0,3.347,1.2,11.2,6,3.395,0,0.014595061467118186,0,Đúng,-0.09046993853288182
-37.075,4.578,10.6,20.956,53,3.332,1,1.0724470393014094,1,Đúng,0.9673820393014094
-37.333,4.506,15.0,20.306,75,3.293,1,3.368973480897186,1,Đúng,3.263908480897186
-62.923,6.677,2.6,44.577,13,3.415,0,0.0015979823841676278,0,Đúng,-0.10346701761583238
-66.8,7.033,3.0,49.457,15,3.392,0,0.009123266152795902,0,Đúng,-0.0959417338472041
-67.0,6.708,2.2,45.0,11,3.444,0,0.009334349779524685,0,Đúng,-0.09573065022047532
-64.333,8.172,2.4,66.788,12,3.342,0,0.0017249867535874992,0,Đúng,-0.10334001324641251
-37.926,4.416,13.6,19.502,68,3.283,1,2.5468925185256386,1,Đúng,2.4418275185256384
-61.455,7.699,2.2,59.273,11,3.379,0,0.0006269208737100647,0,Đúng,-0.10443807912628994
-33.789,5.094,3.8,25.953,19,3.392,1,0.16904610059369027,1,Đúng,0.06398110059369026
-62.8,7.391,2.0,54.622,10,3.378,0,0.00017397061657993093,0,Đúng,-0.10489102938342007
-65.769,4.816,2.6,23.192,13,3.336,0,0.010255109645077937,0,Đúng,-0.09480989035492207
-66.0,7.043,2.2,49.6,11,3.448,0,0.0051676258329142076,0,Đúng,-0.0998973741670858
-61.231,8.457,2.6,71.526,13,3.382,0,0.0023531777584210245,0,Đúng,-0.10271182224157899
-70.5,4.231,1.2,17.9,6,3.295,0,0.013639131655963749,0,Đúng,-0.09142586834403625
-61.8,6.301,1.0,39.7,5,3.271,0,0.003888653917625551,0,Đúng,-0.10117634608237445
-63.154,7.504,2.6,56.308,13,3.391,0,0.0005967938164096667,0,Đúng,-0.10446820618359035
-58.75,7.399,2.4,54.75,12,3.317,0,0.0029987058581387644,0,Đúng,-0.10206629414186125
-65.0,6.633,1.2,44.0,6,3.512,0,0.0021955576867851824,0,Đúng,-0.10286944231321482
-61.167,7.731,1.2,59.767,6,3.32,0,0.0008850019081990283,0,Đúng,-0.10417999809180098
-62.231,7.474,2.6,55.859,13,3.359,0,0.00037168996911012995,0,Đúng,-0.10469331003088987
-64.0,7.447,2.4,55.455,12,3.441,0,0.0019417924604806936,0,Đúng,-0.10312320753951931
-64.727,8.101,2.2,65.618,11,3.31,0,0.0029700496986099054,0,Đúng,-0.1020949503013901
-63.833,7.767,2.4,60.333,12,3.383,0,0.0003880784787053903,0,Đúng,-0.10467692152129461
-65.0,8.697,2.4,75.636,12,3.281,0,0.008050478664099617,0,Đúng,-0.09701452133590038
-65.8,4.438,1.0,19.7,5,3.244,0,0.009615375776828305,0,Đúng,-0.0954496242231717
-60.2,8.468,1.0,71.7,5,3.362,0,0.0035905395179311795,0,Đúng,-0.10147446048206883
-65.727,6.068,2.2,36.818,11,3.444,0,0.007718978255782813,0,Đúng,-0.09734602174421719
-64.667,9.374,1.2,87.867,6,3.392,0,0.003389394262834596,0,Đúng,-0.10167560573716541
-61.636,7.632,2.2,58.255,11,3.354,0,0.0010922140822208547,0,Đúng,-0.10397278591777916
-64.0,5.244,1.0,27.5,5,3.239,0,0.009202557634583296,0,Đúng,-0.09586244236541672
-63.333,8.595,1.2,73.867,6,3.514,0,0.007133362355561153,0,Đúng,-0.09793163764443885
-58.429,4.928,1.4,24.286,7,3.391,0,0.0027083739871738093,0,Đúng,-0.10235662601282619
-59.545,8.079,2.2,65.273,11,3.407,0,0.002468841302579825,0,Đúng,-0.10259615869742018
-37.945,4.596,18.2,21.119,91,3.306,1,5.754340318241733,1,Đúng,5.649275318241734
-64.286,6.844,2.8,46.835,14,3.487,0,0.008055214450979988,0,Đúng,-0.09700978554902001
-63.75,6.819,1.6,46.5,8,3.297,0,0.0019684287377621256,0,Đúng,-0.10309657126223788
-64.125,6.198,1.6,38.411,8,3.334,0,0.0023767359141612762,0,Đúng,-0.10268826408583873
-37.584,4.587,17.8,21.041,89,3.301,1,5.407511737339349,1,Đúng,5.302446737339349
-60.857,7.833,2.8,61.363,14,3.432,0,0.0036357666150036126,0,Đúng,-0.10142923338499639
-55.2,5.805,1.0,33.7,5,3.392,0,0.00854048140373805,0,Đúng,-0.09652451859626196
-65.6,6.204,2.0,38.489,10,3.33,0,0.002192104734438829,0,Đúng,-0.10287289526556118
-66.333,4.459,2.4,19.879,12,3.367,0,0.011155904417483249,0,Đúng,-0.09390909558251676
-61.75,7.921,2.4,62.75,12,3.379,0,0.0005103601484886307,0,Đúng,-0.10455463985151138
-33.2,5.116,2.0,26.178,10,3.346,1,0.1960896858760596,1,Đúng,0.0910246858760596
-57.8,5.762,1.0,33.2,5,3.45,0,0.00571500127746732,0,Đúng,-0.09934999872253268
-61.083,7.891,2.4,62.265,12,3.303,0,0.001465823441862359,0,Đúng,-0.10359917655813765
-38.564,4.787,18.8,22.915,94,3.311,1,6.323125079197273,1,Đúng,6.218060079197273
-60.071,6.944,2.8,48.225,14,3.362,0,0.0020116392622952306,0,Đúng,-0.10305336073770477
-65.733,7.878,3.0,62.067,15,3.41,0,0.0034226062202522196,0,Đúng,-0.10164239377974779
-64.125,6.664,1.6,44.411,8,3.338,0,0.0013208659186839747,0,Đúng,-0.10374413408131603
-61.769,7.801,2.6,60.859,13,3.334,0,0.0011475683835425958,0,Đúng,-0.1039174316164574
